ID,Frequency,Recency,Monetary,T,Actual_Purchases,Predicted_Purchases,p_alive,p_not_alive,Actual_Avg_Monetary,Predicted_Avg_Monetary,Actual_cltv,Predicted_cltv,CLTV_label,Cluster,Customer_Segment
2877,16,21,541,524,68.57142857142857,1.401521933228326e-25,0.0,1.0,33.8125,34.12100315639368,0.0,0.0,Non-profitable,0,Moderate-Value
0,16,66,1198,421,21.81818181818182,3.194782732799711e-15,0.0,1.0,74.875,75.29777260504966,0.0,0.0,Non-profitable,1,VIP
1584,14,79,482,89,15.949367088607595,4.7777354307603455,0.6548,0.34519999999999995,34.42857142857143,34.783246794776844,8.31,6.05,Profitable,0,Moderate-Value
7264,3,2,17,48,135.0,0.0025163036265144173,0.0008,0.9992,5.666666666666667,6.9092693811573,0.0,0.29,Profitable,2,Low-Value
6274,24,81,1615,226,26.666666666666664,8.665423603156656e-11,0.0,1.0,67.29166666666667,67.55919821709985,0.0,0.01,Profitable,1,VIP
1377,10,24,285,302,37.5,8.864079134673861e-13,0.0,1.0,28.5,28.970737085706798,0.0,0.0,Non-profitable,0,Moderate-Value
454,26,48,1135,592,48.75,1.008906941061854e-31,0.0,1.0,43.65384615384615,43.86032658740863,0.0,0.0,Non-profitable,0,Moderate-Value
2075,15,56,1047,227,24.107142857142858,9.476294852680088e-10,0.0,1.0,69.8,70.23597400839583,0.0,0.03,Profitable,1,VIP
4785,20,3,714,76,600.0,7.556726811295919e-25,0.0,1.0,35.7,35.95086495744117,0.0,0.24,Profitable,0,Moderate-Value
9076,9,44,185,540,18.40909090909091,9.778637676703648e-14,0.0,1.0,20.555555555555557,21.03946782682014,0.0,0.0,Non-profitable,2,Low-Value
7079,27,38,1245,659,63.94736842105263,2.7348491935527046e-37,0.0,1.0,46.111111111111114,46.313979154730816,0.0,0.0,Non-profitable,0,Moderate-Value
4653,8,46,189,460,15.652173913043478,2.2813481666325846e-11,0.0,1.0,23.625,24.18686998541039,0.0,0.0,Non-profitable,2,Low-Value
7375,14,84,576,612,15.0,5.154403625763147e-16,0.0,1.0,41.142857142857146,41.518894867413266,0.0,0.0,Non-profitable,0,Moderate-Value
709,15,27,1103,567,50.0,1.6211806588228935e-23,0.0,1.0,73.53333333333333,73.9803911961987,0.0,0.0,Non-profitable,1,VIP
460,16,72,1753,690,20.0,3.420290519596052e-20,0.0,1.0,109.5625,110.08180159135722,0.0,0.0,Non-profitable,3,High-Value
3726,3,66,17,133,4.090909090909091,0.10030404953616963,0.0832,0.9168000000000001,5.666666666666667,6.9092693811573,0.03,0.19,Profitable,2,Low-Value
6798,14,30,433,466,42.0,1.3056335524792075e-19,0.0,1.0,30.928571428571427,31.272111097338712,0.0,0.0,Non-profitable,0,Moderate-Value
5341,13,2,1588,540,585.0,1.8631890522498565e-33,0.0,1.0,122.15384615384616,122.83655043891595,0.0,0.0,Non-profitable,3,High-Value
1606,3,65,22,410,4.153846153846154,5.491886784487358e-06,0.0,1.0,7.333333333333333,8.600974135681305,0.0,0.04,Profitable,2,Low-Value
9617,4,37,19,74,9.72972972972973,0.3634936072301876,0.1327,0.8673,4.75,5.668175421097546,0.1,0.29,Profitable,2,Low-Value
3233,26,89,1117,463,26.29213483146067,8.881297718175238e-21,0.0,1.0,42.96153846153846,43.166834583580915,0.0,0.0,Non-profitable,0,Moderate-Value
89,6,49,69,202,11.020408163265305,7.182396961368651e-05,0.0,1.0,11.5,12.160159273230764,0.0,0.22,Profitable,2,Low-Value
2936,4,46,23,207,7.826086956521739,0.00035284417832933117,0.0004,0.9996,5.75,6.679400402821558,0.0,0.12,Profitable,2,Low-Value
9449,18,32,605,268,50.625,1.6121800316305052e-17,0.0,1.0,33.611111111111114,33.88475336958412,0.0,0.0,Non-profitable,0,Moderate-Value
7297,7,54,57,185,11.666666666666666,0.00013765257373773204,0.0001,0.9999,8.142857142857142,8.686675381813256,0.0,0.21,Profitable,2,Low-Value
11004,3,23,22,43,11.739130434782608,1.4500206471274277,0.3987,0.6013,7.333333333333333,8.600974135681305,0.62,0.39,Profitable,2,Low-Value
313,21,98,2088,244,19.285714285714285,1.2652535971088678e-08,0.0,1.0,99.42857142857143,99.80249564984786,0.0,0.04,Profitable,3,High-Value
9940,14,97,1009,553,12.989690721649483,5.5927079536261134e-14,0.0,1.0,72.07142857142857,72.54586949987679,0.0,0.0,Non-profitable,1,VIP
10735,4,75,26,333,4.800000000000001,3.222997520112448e-05,0.0001,0.9999,6.5,7.437819139114567,0.0,0.06,Profitable,2,Low-Value
9529,21,8,1627,213,236.25,1.6314653656177308e-29,0.0,1.0,77.47619047619048,77.80360115613912,0.0,0.0,Non-profitable,1,VIP
6439,24,37,1102,681,58.37837837837838,1.7566591423589555e-34,0.0,1.0,45.916666666666664,46.14457981622947,0.0,0.0,Non-profitable,0,Moderate-Value
2176,14,40,1690,405,31.499999999999996,1.7332326671299196e-16,0.0,1.0,120.71428571428571,121.34349011121087,0.0,0.0,Non-profitable,3,High-Value
9265,19,74,1390,536,23.108108108108105,1.863505284420808e-19,0.0,1.0,73.15789473684211,73.50973526863682,0.0,0.0,Non-profitable,1,VIP
8867,19,90,2126,667,19.0,1.353368555218662e-20,0.0,1.0,111.89473684210526,112.33731440317787,0.0,0.0,Non-profitable,3,High-Value
8932,21,57,1531,608,33.1578947368421,2.949934593239696e-25,0.0,1.0,72.9047619047619,73.22248646764444,0.0,0.0,Non-profitable,1,VIP
10236,5,59,64,286,7.627118644067796,1.5001083723334817e-05,0.0,1.0,12.8,13.605021947850274,0.0,0.11,Profitable,2,Low-Value
6340,4,52,26,245,6.923076923076923,0.00012774672025683552,0.0001,0.9999,6.5,7.437819139114567,0.0,0.1,Profitable,2,Low-Value
10089,28,5,1112,450,503.99999999999994,2.1907401940755373e-55,0.0,1.0,39.714285714285715,39.89973696681591,0.0,0.0,Non-profitable,0,Moderate-Value
2227,9,92,210,645,8.804347826086957,3.965730811652361e-12,0.0,1.0,23.333333333333332,23.83101772240925,0.0,0.0,Non-profitable,2,Low-Value
10992,21,77,1148,669,24.545454545454543,8.888651413096838e-24,0.0,1.0,54.666666666666664,54.94574765833763,0.0,0.0,Non-profitable,1,VIP
5304,4,35,33,624,10.285714285714285,2.5684728081337784e-10,0.0,1.0,8.25,9.207462857131588,0.0,0.0,Non-profitable,2,Low-Value
309,16,48,1101,621,30.0,7.70774492217901e-22,0.0,1.0,68.8125,69.21840177320851,0.0,0.0,Non-profitable,1,VIP
3406,12,97,322,615,11.1340206185567,1.2147494292588695e-13,0.0,1.0,26.833333333333332,27.219133081309717,0.0,0.0,Non-profitable,0,Moderate-Value
2661,6,95,44,390,5.684210526315789,2.1574644178256734e-06,0.0,1.0,7.333333333333333,7.962428333740083,0.0,0.03,Profitable,2,Low-Value
3153,3,24,17,203,11.25,0.00012914636975506848,0.0002,0.9998,5.666666666666667,6.9092693811573,0.0,0.09,Profitable,2,Low-Value
10264,4,60,31,627,6.0,2.8039913666216902e-09,0.0,1.0,7.75,8.701850366269582,0.0,0.0,Non-profitable,2,Low-Value
1184,22,46,845,403,43.04347826086957,1.0818383216918123e-22,0.0,1.0,38.40909090909091,38.642582522811566,0.0,0.0,Non-profitable,0,Moderate-Value
9396,3,31,25,583,8.709677419354838,4.742320242279253e-09,0.0,1.0,8.333333333333334,9.615996988395711,0.0,0.01,Profitable,2,Low-Value
2387,11,9,275,511,110.00000000000001,1.4826367776250032e-22,0.0,1.0,25.0,25.413584351502394,0.0,0.0,Non-profitable,0,Moderate-Value
6690,7,30,90,472,21.0,5.2826424979626e-12,0.0,1.0,12.857142857142858,13.431055049201511,0.0,0.0,Non-profitable,2,Low-Value
9703,7,70,184,622,9.0,2.5862996425778298e-11,0.0,1.0,26.285714285714285,26.945348647216537,0.0,0.0,Non-profitable,0,Moderate-Value
291,12,13,981,375,83.07692307692308,1.1702786128401545e-19,0.0,1.0,81.75,82.33975302665161,0.0,0.0,Non-profitable,1,VIP
4557,6,11,67,268,49.090909090909086,3.858295872231511e-10,0.0,1.0,11.166666666666666,11.82434079807151,0.0,0.02,Profitable,2,Low-Value
2379,12,31,1635,645,34.83870967741935,2.417979371081159e-20,0.0,1.0,136.25,137.04215886011684,0.0,0.0,Non-profitable,3,High-Value
5726,7,15,60,101,42.0,1.2492344458194481e-05,0.0,1.0,8.571428571428571,9.117982624303098,0.0,0.44,Profitable,2,Low-Value
3066,10,2,231,145,450.0,2.4234598614872912e-17,0.0,1.0,23.1,23.546653329020124,0.0,0.09,Profitable,2,Low-Value
6336,6,55,48,84,9.818181818181818,0.7379249962252327,0.2121,0.7879,8.0,8.634065284058591,0.32,0.63,Profitable,2,Low-Value
10967,6,38,99,508,14.210526315789473,8.49360500451753e-11,0.0,1.0,16.5,17.197436400619587,0.0,0.0,Non-profitable,2,Low-Value
2304,21,86,770,286,21.97674418604651,9.661937962593202e-12,0.0,1.0,36.666666666666664,36.9076085723899,0.0,0.0,Non-profitable,0,Moderate-Value
3445,21,56,957,528,33.75,1.7035141742222084e-23,0.0,1.0,45.57142857142857,45.831238226020126,0.0,0.0,Non-profitable,0,Moderate-Value
7828,11,29,818,60,34.137931034482754,0.025812736225259796,0.003,0.997,74.36363636363636,74.97728468452515,0.1,10.64,Profitable,1,VIP
3762,16,30,925,453,48.0,1.483587530535175e-21,0.0,1.0,57.8125,58.187790779352426,0.0,0.0,Non-profitable,1,VIP
4391,21,64,908,434,29.53125,1.1199429121530092e-19,0.0,1.0,43.23809523809524,43.49296093710098,0.0,0.0,Non-profitable,0,Moderate-Value
4669,7,46,102,503,13.695652173913045,4.112464487071716e-11,0.0,1.0,14.571428571428571,15.156284019160875,0.0,0.0,Non-profitable,2,Low-Value
10144,14,84,576,612,15.0,5.154403625763147e-16,0.0,1.0,41.142857142857146,41.518894867413266,0.0,0.0,Non-profitable,0,Moderate-Value
8652,11,20,317,667,49.50000000000001,1.7279128731136014e-21,0.0,1.0,28.818181818181817,29.24724073085222,0.0,0.0,Non-profitable,0,Moderate-Value
1672,14,74,461,120,17.027027027027028,0.02471971780579013,0.0045,0.9955,32.92857142857143,33.27847435301764,0.04,3.99,Profitable,0,Moderate-Value
8962,5,18,37,73,25.0,0.008889722464023192,0.0026,0.9974,7.4,8.156638647135795,0.0,0.47,Profitable,2,Low-Value
9974,6,75,70,352,7.2,1.5650836342398856e-06,0.0,1.0,11.666666666666666,12.328068510810391,0.0,0.04,Profitable,2,Low-Value
10983,22,17,930,516,116.47058823529413,2.440103001050306e-35,0.0,1.0,42.27272727272727,42.51403244388297,0.0,0.0,Non-profitable,0,Moderate-Value
8148,20,88,859,537,20.454545454545453,1.0180297708807102e-18,0.0,1.0,42.95,43.21699632152735,0.0,0.0,Non-profitable,0,Moderate-Value
10102,21,19,1478,48,99.47368421052633,2.2717030828196977e-06,0.0,1.0,70.38095238095238,70.69332940003802,0.0,16.83,Profitable,1,VIP
4697,13,62,390,381,18.870967741935484,1.8986853765180227e-12,0.0,1.0,30.0,30.366873958248313,0.0,0.0,Non-profitable,0,Moderate-Value
9262,4,11,52,360,32.72727272727273,3.917991792787848e-09,0.0,1.0,13.0,14.010781520320647,0.0,0.03,Profitable,2,Low-Value
7254,7,74,137,184,8.513513513513514,0.0017168847742911547,0.0009,0.9991,19.571428571428573,20.188201848209026,0.0,0.7,Profitable,2,Low-Value
4543,18,32,1919,606,50.625,8.10622021764073e-27,0.0,1.0,106.61111111111111,107.0652714965809,0.0,0.0,Non-profitable,3,High-Value
4927,6,76,68,165,7.105263157894736,0.012314851736940219,0.0068,0.9932,11.333333333333334,11.99225003565114,0.01,0.5,Profitable,2,Low-Value
10451,3,6,25,474,45.0,6.569526985967873e-10,0.0,1.0,8.333333333333334,9.615996988395711,0.0,0.01,Profitable,2,Low-Value
2926,20,62,1374,675,29.032258064516128,5.930235046729037e-25,0.0,1.0,68.7,69.02429047672997,0.0,0.0,Non-profitable,1,VIP
2874,4,20,32,479,18.0,1.1016008427973729e-09,0.0,1.0,8.0,8.954656611700585,0.0,0.01,Profitable,2,Low-Value
9738,6,43,100,532,12.55813953488372,8.967694873654815e-11,0.0,1.0,16.666666666666668,17.365345638199216,0.0,0.0,Non-profitable,2,Low-Value
7119,11,45,825,533,22.0,1.6565507613382358e-15,0.0,1.0,75.0,75.61622741441678,0.0,0.0,Non-profitable,1,VIP
3924,23,34,916,104,60.88235294117647,5.303965744221488e-10,0.0,1.0,39.82608695652174,40.052147928230205,0.0,0.41,Profitable,0,Moderate-Value
5827,7,53,62,74,11.88679245283019,1.4800264638383804,0.3261,0.6738999999999999,8.857142857142858,9.405520785962993,0.7,0.86,Profitable,2,Low-Value
5596,20,44,728,260,40.90909090909091,3.683987671944103e-16,0.0,1.0,36.4,36.65242246845638,0.0,0.0,Non-profitable,0,Moderate-Value
10812,6,89,90,120,6.067415730337078,0.7303246667326481,0.2974,0.7026,15.0,15.68625326240294,0.57,0.99,Profitable,2,Low-Value
1717,10,43,273,77,20.930232558139533,0.09860653083497714,0.0162,0.9838,27.3,27.765385139776427,0.14,3.31,Profitable,0,Moderate-Value
9491,7,68,66,184,9.26470588235294,0.0008756871917007795,0.0005,0.9995,9.428571428571429,9.980597109282781,0.0,0.31,Profitable,2,Low-Value
9274,22,44,1213,458,45.0,8.18397027874512e-25,0.0,1.0,55.13636363636363,55.40368335756775,0.0,0.0,Non-profitable,1,VIP
6609,6,64,107,649,8.4375,4.466733753403574e-11,0.0,1.0,17.833333333333332,18.540710301256603,0.0,0.0,Non-profitable,2,Low-Value
6963,17,85,1157,116,18.0,0.19967456416537388,0.0294,0.9706,68.05882352941177,68.43881255438512,0.68,11.55,Profitable,1,VIP
4440,17,93,546,292,16.451612903225808,1.9671024623220624e-09,0.0,1.0,32.11764705882353,32.4035171477553,0.0,0.0,Non-profitable,0,Moderate-Value
1379,10,12,241,428,75.0,2.672333842502923e-18,0.0,1.0,24.1,24.551113283962103,0.0,0.0,Non-profitable,2,Low-Value
10032,7,86,53,162,7.325581395348838,0.025128272053718148,0.0119,0.9881,7.571428571428571,8.111599058493468,0.01,0.42,Profitable,2,Low-Value
2826,5,28,37,244,16.071428571428573,1.5353619278314393e-06,0.0,1.0,7.4,8.156638647135795,0.0,0.06,Profitable,2,Low-Value
6320,22,42,1508,508,47.142857142857146,1.1507413112776806e-26,0.0,1.0,68.54545454545455,68.83989190716851,0.0,0.0,Non-profitable,1,VIP
3050,10,13,235,194,69.23076923076924,2.5905934192289747e-12,0.0,1.0,23.5,23.948437310996916,0.0,0.03,Profitable,2,Low-Value
231,5,86,32,110,5.232558139534883,1.0490515309584487,0.463,0.5369999999999999,6.4,7.1476787766331125,0.37,0.4,Profitable,2,Low-Value
2392,6,59,102,335,9.152542372881356,5.739734497382387e-07,0.0,1.0,17.0,17.70116411335847,0.0,0.05,Profitable,2,Low-Value
9478,13,30,401,684,39.0,2.1250531284571314e-22,0.0,1.0,30.846153846153847,31.215927748972305,0.0,0.0,Non-profitable,0,Moderate-Value
113,4,33,28,348,10.90909090909091,4.2455906050683187e-07,0.0,1.0,7.0,7.943431629976573,0.0,0.03,Profitable,2,Low-Value
1802,18,23,680,528,70.43478260869566,1.1956262793256956e-27,0.0,1.0,37.77777777777778,38.06172358231224,0.0,0.0,Non-profitable,0,Moderate-Value
520,3,81,30,363,3.333333333333333,5.219040836848708e-05,0.0001,0.9999,10.0,11.307701742919715,0.0,0.08,Profitable,2,Low-Value
8275,3,6,20,140,45.0,4.523183060318798e-05,0.0,1.0,6.666666666666667,7.924292233871704,0.0,0.16,Profitable,2,Low-Value
9750,18,41,1307,507,39.51219512195122,1.0709779930896626e-22,0.0,1.0,72.61111111111111,72.98119456071939,0.0,0.0,Non-profitable,1,VIP
2607,18,78,630,534,20.76923076923077,3.618085660171522e-18,0.0,1.0,35.0,35.27707677382682,0.0,0.0,Non-profitable,0,Moderate-Value
7214,17,49,1283,359,31.224489795918366,1.6509449594652005e-16,0.0,1.0,75.47058823529412,75.86998640256083,0.0,0.0,Non-profitable,1,VIP
5835,6,39,65,362,13.846153846153847,1.3767632883138032e-08,0.0,1.0,10.833333333333334,11.488522322912257,0.0,0.01,Profitable,2,Low-Value
3896,4,3,37,234,120.0,4.772215293436561e-09,0.0,1.0,9.25,10.218687838855601,0.0,0.07,Profitable,2,Low-Value
10350,4,37,38,416,9.72972972972973,8.449045710594807e-08,0.0,1.0,9.5,10.471494084286604,0.0,0.02,Profitable,2,Low-Value
7786,8,22,160,501,32.72727272727273,1.3533639274285864e-14,0.0,1.0,20.0,20.541638256429643,0.0,0.0,Non-profitable,2,Low-Value
2861,3,79,23,439,3.4177215189873418,5.686591370163713e-06,0.0,1.0,7.666666666666667,8.939315086586108,0.0,0.04,Profitable,2,Low-Value
663,5,46,71,291,9.782608695652174,3.0193432621973782e-06,0.0,1.0,14.2,15.017565766554027,0.0,0.09,Profitable,2,Low-Value
10675,17,82,1161,452,18.65853658536585,4.410298646891941e-15,0.0,1.0,68.29411764705883,68.6747228352796,0.0,0.0,Non-profitable,1,VIP
2521,4,10,59,535,36.0,1.8212837976138836e-11,0.0,1.0,14.75,15.780425238337667,0.0,0.01,Profitable,2,Low-Value
9592,5,51,33,364,8.823529411764707,3.6729957597292407e-07,0.0,1.0,6.6,7.349470750733649,0.0,0.02,Profitable,2,Low-Value
10151,21,38,946,655,49.736842105263165,5.004087585811759e-30,0.0,1.0,45.04761904761905,45.30631883463012,0.0,0.0,Non-profitable,0,Moderate-Value
7381,21,10,1442,570,189.0,8.167612200211399e-40,0.0,1.0,68.66666666666667,68.97541139185253,0.0,0.0,Non-profitable,1,VIP
4099,4,14,62,594,25.71428571428571,1.3802827959625154e-11,0.0,1.0,15.5,16.538843974630677,0.0,0.0,Non-profitable,2,Low-Value
9560,21,18,1674,483,105.0,1.540621921764958e-32,0.0,1.0,79.71428571428571,80.04643855571463,0.0,0.0,Non-profitable,1,VIP
1150,14,36,1853,276,35.0,1.2915109418572853e-13,0.0,1.0,132.35714285714286,133.02339049248468,0.0,0.0,Non-profitable,3,High-Value
10172,20,95,1538,688,18.94736842105263,2.3687710364553803e-21,0.0,1.0,76.9,77.24253560576538,0.0,0.0,Non-profitable,1,VIP
11191,7,11,139,204,57.27272727272727,6.921621330717579e-10,0.0,1.0,19.857142857142858,20.475740009868918,0.0,0.09,Profitable,2,Low-Value
9707,17,65,1182,583,23.53846153846154,7.836830879052968e-20,0.0,1.0,69.52941176470588,69.91325180997555,0.0,0.0,Non-profitable,1,VIP
6245,16,71,507,381,20.281690140845072,1.1998167636675144e-13,0.0,1.0,31.6875,31.990089668944204,0.0,0.0,Non-profitable,0,Moderate-Value
8234,3,13,18,318,20.76923076923077,3.948090809600555e-07,0.0,1.0,6.0,7.247610332062101,0.0,0.03,Profitable,2,Low-Value
1411,15,58,940,231,23.27586206896552,1.1427126895158186e-09,0.0,1.0,62.666666666666664,63.081462595986814,0.0,0.03,Profitable,1,VIP
8553,4,65,42,371,5.538461538461538,4.562391285686578e-06,0.0,1.0,10.5,11.482719066010615,0.0,0.05,Profitable,2,Low-Value
1826,14,0,1190,13,0.0,5.257604515876059e-15,0.0,1.0,85.0,85.5155748312299,0.0,21.74,Profitable,1,VIP
8842,5,33,44,551,13.636363636363637,1.133851688538552e-10,0.0,1.0,8.8,9.569182465839548,0.0,0.0,Non-profitable,2,Low-Value
11030,3,90,16,177,3.0,0.04941635064121227,0.0541,0.9459,5.333333333333333,6.570928430252498,0.02,0.15,Profitable,2,Low-Value
2579,22,95,835,194,20.842105263157894,1.3912203173309314e-06,0.0,1.0,37.95454545454545,38.18711782621493,0.0,0.21,Profitable,0,Moderate-Value
175,20,93,1443,535,19.35483870967742,3.6608143595057005e-18,0.0,1.0,72.15,72.48196678101927,0.0,0.0,Non-profitable,1,VIP
9185,15,38,1029,244,35.526315789473685,5.806254728381236e-13,0.0,1.0,68.6,69.03241134088778,0.0,0.0,Non-profitable,1,VIP
11056,17,18,1188,610,85.0,8.101855436541953e-30,0.0,1.0,69.88235294117646,70.26711723131724,0.0,0.0,Non-profitable,1,VIP
9365,19,57,1277,554,30.0,4.253111620997404e-22,0.0,1.0,67.21052631578948,67.54843575477386,0.0,0.0,Non-profitable,1,VIP
6201,5,45,49,212,10.0,8.124722356590409e-05,0.0001,0.9999,9.8,10.57814233634223,0.0,0.17,Profitable,2,Low-Value
2061,6,61,99,414,8.852459016393443,3.966608707330956e-08,0.0,1.0,16.5,17.197436400619587,0.0,0.02,Profitable,2,Low-Value
6184,14,6,1670,564,210.0,9.383215947202186e-31,0.0,1.0,119.28571428571429,119.91037350001163,0.0,0.0,Non-profitable,3,High-Value
6142,13,65,900,313,18.0,1.9457399960576897e-10,0.0,1.0,69.23076923076923,69.73209516454254,0.0,0.01,Profitable,1,VIP
4107,14,52,425,264,24.23076923076923,5.851948257181815e-11,0.0,1.0,30.357142857142858,30.698864452859016,0.0,0.0,Non-profitable,0,Moderate-Value
7274,21,87,2153,639,21.724137931034484,5.782341207679084e-22,0.0,1.0,102.52380952380952,102.90429205351612,0.0,0.0,Non-profitable,3,High-Value
9336,18,38,636,99,42.63157894736842,1.7161750104495699e-06,0.0,1.0,35.333333333333336,35.61123439084508,0.0,2.02,Profitable,0,Moderate-Value
2958,7,53,57,125,11.88679245283019,0.009562725767646418,0.0035,0.9965,8.142857142857142,8.686675381813256,0.0,0.5,Profitable,2,Low-Value
933,3,31,25,583,8.709677419354838,4.742320242279253e-09,0.0,1.0,8.333333333333334,9.615996988395711,0.0,0.01,Profitable,2,Low-Value
5837,15,67,494,548,20.149253731343283,3.781073648040394e-17,0.0,1.0,32.93333333333333,33.25985427884262,0.0,0.0,Non-profitable,0,Moderate-Value
10704,17,65,693,677,23.53846153846154,1.1453828079212046e-21,0.0,1.0,40.76470588235294,41.07321997062696,0.0,0.0,Non-profitable,0,Moderate-Value
5125,25,64,1348,408,35.15625,6.051994591128212e-22,0.0,1.0,53.92,54.15302010064306,0.0,0.0,Non-profitable,1,VIP
4432,5,82,51,470,5.48780487804878,2.0429585077466174e-07,0.0,1.0,10.2,10.981726284543301,0.0,0.02,Profitable,2,Low-Value
5955,15,27,1932,589,50.0,6.119937595649536e-24,0.0,1.0,128.8,129.4111384942089,0.0,0.0,Non-profitable,3,High-Value
2928,14,63,990,575,20.0,3.371382610282976e-17,0.0,1.0,70.71428571428571,71.18440871923751,0.0,0.0,Non-profitable,1,VIP
5680,4,66,30,68,5.454545454545455,2.8625862248515244,0.9623,0.037699999999999956,7.5,8.449044120838579,1.21,0.47,Profitable,2,Low-Value
10313,10,69,254,609,13.043478260869566,9.655643995397725e-14,0.0,1.0,25.4,25.856911225386668,0.0,0.0,Non-profitable,0,Moderate-Value
2557,4,52,29,304,6.923076923076923,1.4262548245974948e-05,0.0,1.0,7.25,8.196237875407576,0.0,0.06,Profitable,2,Low-Value
1245,19,45,1371,595,38.0,5.400136436797364e-25,0.0,1.0,72.15789473684211,72.50739287250057,0.0,0.0,Non-profitable,1,VIP
1519,6,2,73,372,270.0,1.3275711126221794e-15,0.0,1.0,12.166666666666666,12.831796223549274,0.0,0.0,Non-profitable,2,Low-Value
10703,7,86,120,680,7.325581395348838,2.6198953688840746e-11,0.0,1.0,17.142857142857142,17.744127474099923,0.0,0.0,Non-profitable,2,Low-Value
1726,4,23,81,468,15.652173913043478,2.6033613780167496e-09,0.0,1.0,20.25,21.342162637819733,0.0,0.02,Profitable,2,Low-Value
4459,4,13,37,546,27.692307692307693,3.552857947203098e-11,0.0,1.0,9.25,10.218687838855601,0.0,0.0,Non-profitable,2,Low-Value
1729,18,14,1377,270,115.71428571428572,7.524637991465213e-24,0.0,1.0,76.5,76.87970009259897,0.0,0.0,Non-profitable,1,VIP
1517,4,92,51,380,3.9130434782608696,2.124891032983429e-05,0.0,1.0,12.75,13.757975274889644,0.0,0.08,Profitable,2,Low-Value
2098,3,38,17,537,7.105263157894736,2.822451103946729e-08,0.0,1.0,5.666666666666667,6.9092693811573,0.0,0.01,Profitable,2,Low-Value
